,Song Name,Artist,Territory,Usage,A,B,Units,Period - Start,Period - End,Price,Share,Amount
2503,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,APPLE COMPUTERINC.CANADA,STREAM.M,CANA,USAT21602190,3142,1017,1217,0.25,18.000,0.05
2504,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,APPLE COMPUTERINC.CANADA,DOWNLOAD,CANA,USAT21601026,4849,1017,1217,28.56,18.000,5.14
2505,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,APPLE COMPUTERINC.CANADA,DOWNLOAD,CANA,USAT21602190,52,1017,1217,0.31,18.000,0.06
2506,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,EDITION BJORLUND SWEDEN,MECH.,SWED,LUMPSUM00002003,,1217,0618,21.70,18.000,3.91
2507,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,EDITION BJORLUND SWEDEN,PERF.,SWED,,,0116,1216,0.10,18.000,0.02
2508,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,EDITION BJORLUND SWEDEN,D.PERF,SWED,,,0416,0617,23.85,18.000,4.29
2509,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,EDITION BJORLUND SWEDEN,STREAM.M,SWED,,,0416,0617,4.15,18.000,0.75
2510,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,CAFE CONCERTOITALY,PERF.,ITAL,,,0716,1216,47.75,18.000,8.60
2511,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,CAFE CONCERTOITALY,BRD.MECH,ITAL,,,0716,1216,17.48,18.000,3.15
2512,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,COMMERCIAL RADIO VIA CMRRA,BRD.MECH,CANA,,19134,0116,1216,198.13,18.000,35.66
2513,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,EDICIONES CLIPPER'SSPAIN,PERF.,SPAI,,,0717,1217,13.20,18.000,2.38
2514,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,EDICIONES CLIPPER'SSPAIN,D.PERF,SPAI,,,0717,1217,4.42,18.000,0.80
2515,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,EDICIONES CLIPPER'SSPAIN,M.PERF.,SPAI,BULL,,0717,1217,0.12,18.000,0.02
2516,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,EDICIONES CLIPPER'SSPAIN,BRD.MECH,SPAI,,62,0717,1217,2.28,18.000,0.41
2517,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,EDICIONES CLIPPER'SSPAIN,RING,SPAI,21,94245,0717,1217,3.16,18.000,0.57
2518,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,FERMATA DO BRASIL,MECH.,BRAZ,1,49357,1711,1801,989.09,18.000,178.04
2519,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,FUJIPACIFIC KOREA,MECH.,KORE,DIGITAL,,0717,1217,35.25,18.000,6.35
2520,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,FUJIPACIFIC KOREA,PERF.,KORE,BROADCASTING,,0717,1217,1.33,18.000,0.24
2521,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,GEOFF PAYNTERMUSICPUBLISHING SO A,MECH.,,APPLE MUSIC-201 23,90410,0717,1217,19.65,18.000,3.54
2522,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,GEOFF PAYNTERMUSICPUBLISHING SO A,PERF.,,FY2018 FILM SEQ 1,27875,0717,1217,43.65,18.000,7.86
2523,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,"GOOGLE, INC. CANADA",STREAM.M,CANA,AUXN21601874,8313,1017,1217,0.34,18.000,0.06
2524,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,"GOOGLE, INC. CANADA",STREAM.M,CANA,USAT21600408 1,90410,1017,1217,7.95,18.000,1.43
2525,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,"GOOGLE, INC. CANADA",DOWNLOAD,CANA,AUXN21601874,28,1017,1217,0.21,18.000,0.04
2526,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,GULLIVER MUSICPUBLISHING ISRAEL,MECH.,ISRA,,,0717,1217,0.35,18.000,0.06
2527,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,GULLIVER MUSICPUBLISHING ISRAEL,PERF.,ISRA,,,0717,1217,0.05,18.000,0.01
2528,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,GULLIVER MUSICPUBLISHING ISRAEL,D.PERF,ISRA,,697,0717,1217,0.31,18.000,0.06
2529,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,GULLIVER MUSICPUBLISHING ISRAEL,DOWNLOAD,ISRA,,14,0717,1217,0.09,18.000,0.02
2530,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,GULLIVER MUSICPUBLISHING ISRAEL,BRD.MECH,ISRA,ATSMAUT 2017 (K,,0717,1217,0.75,18.000,0.14
2531,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,GULLIVER MUSICPUBLISHING ISRAEL,BRD.MECH,ISRA,ATSMAUT 2017 (K,,0717,1217,0.75,18.000,0.14
2532,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,IMPEL PAN EUROPEAN,D.PERF,GRBR,,,0716,0916,0.20,18.000,0.04
2533,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,IMPEL PAN EUROPEAN,D.PERF,GRBR,APPLE MUSIC,82474,0417,0717,4.77,18.000,0.86
2534,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,IMPEL PAN EUROPEAN,D.PERF,GRBR,ITUNES,321,0117,0417,0.05,18.000,0.01
2535,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,IMPEL PAN EUROPEAN,D.PERF,GRBR,SPOTIFY 1,20445,0417,0417,2.82,18.000,0.51
2536,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,IMPEL PAN EUROPEAN,STREAM.M,GRBR,,,1016,1216,0.03,18.000,0.01
2537,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,IMPEL PAN EUROPEAN,STREAM.M,GRBR,AMAZON PRIME,349,1216,1216,0.04,18.000,0.01
2538,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,IMPEL PAN EUROPEAN,STREAM.M,GRBR,GOOGLE,,0317,0317,0.03,18.000,0.01
2539,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY 1,21822,0417,0417,5.76,18.000,1.04
2540,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,IMPEL PAN EUROPEAN,DOWNLOAD,GRBR,,,0117,0317,0.03,18.000,0.01
2541,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,IMPEL PAN EUROPEAN,DOWNLOAD,GRBR,AMAZON,18,0916,0916,0.07,18.000,0.01
2542,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,IMPEL PAN EUROPEAN,DOWNLOAD,GRBR,ITUNES,174,0217,0317,0.68,18.000,0.12
2543,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,MELODIE DER WELT GERMANY,MECH.,SWIT,,100,1217,1217,9.00,18.000,1.62
2544,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,MELODIE DER WELT GERMANY,PERF.,AUST,,,1217,1217,35.34,18.000,6.36
2545,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,MELODIE DER WELT GERMANY,DOWNLOAD,GERM,SB2016051,4000,1217,1217,6.95,18.000,1.25
2546,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,MELODIE DER WELT GERMANY,BRD.MECH,AUST,,,1217,1217,25.80,18.000,4.64
2547,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,MICROSOFT CORP. CANADA,DOWNLOAD,CANA,USAT21600408,1,1214,1217,0.09,18.000,0.02
2548,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,NATIVE TONGUEMUSICPUBLISHING AUST,MECH.,ASTR,21,96475,0717,0917,22.70,18.000,4.09
2549,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,NATIVE TONGUEMUSICPUBLISHING AUST,PERF.,ASTR,,,0417,0617,40.76,18.000,7.34
2550,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,NATIVE TONGUEMUSICPUBLISHING AUST,SYNCH.,ASTR,,26,0717,0917,8.62,18.000,1.55
2551,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,NATIVE TONGUEMUSICPUBLISHING AUST,D.PERF,ASTR,,,0417,0617,44.64,18.000,8.04
2552,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,NATIVE TONGUEMUSICPUBLISHING AUST,D.PERF,NEWZ,,,0417,0617,2.19,18.000,0.39
2553,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,NATIVE TONGUEMUSICPUBLISHING AUST,F.PERF.,ASTR,,,0417,0617,9.25,18.000,1.67
2554,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,NATIVE TONGUEMUSICPUBLISHING AUST,DOWNLOAD,ASTR,23,26520,0717,0917,22.58,18.000,4.06
2555,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,"NICHION, INC JAPAN",MECH.,JAPA,R 1750357,228,0717,1217,0.78,18.000,0.14
2556,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,"NICHION, INC JAPAN",MECH.,JAPA,7567 866555,33,0717,1217,0.17,18.000,0.03
2557,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,"NICHION, INC JAPAN",PERF.,JAPA,,,0717,1217,29.46,18.000,5.30
2558,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,"NICHION, INC JAPAN",D.PERF,JAPA,,,0717,1217,12.44,18.000,2.24
2559,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,"NICHION, INC JAPAN",DOWNLOAD,JAPA,,,0717,1217,29.57,18.000,5.32
2560,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,"NICHION, INC JAPAN",BRD.MECH,JAPA,,,0717,1217,0.19,18.000,0.03
2561,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,OMSA SRL ARGENTINA,PERF.,ARGE,,,0717,1217,2.32,18.000,0.42
2562,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,OMSA SRL ARGENTINA,STREAM.M,ARGE,,,0717,1217,2.43,18.000,0.44
2563,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,PFIVE ENTERTAINMENTMEXICO S.A.C.V.,MECH.,MEXI,A10302B000333,2,0717,0917,0.33,18.000,0.06
2564,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,PFIVE ENTERTAINMENTMEXICO S.A.C.V.,PERF.,MEXI,CINES,1,0717,0917,9.67,18.000,1.74
2565,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,PFIVE ENTERTAINMENTMEXICO S.A.C.V.,STREAM.M,MEXI,APPLE,308,0717,0917,0.39,18.000,0.07
2566,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,RHAPSODY INTERNATIONAL CANADA,STREAM.M,CANA,USAT21600408,6222,1214,1217,0.65,18.000,0.12
2567,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SCHUBERT MUSICPUBLISHING AUSTRIA,MECH.,ROMA,,29,1710,1712,0.04,18.000,0.01
2568,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SCHUBERT MUSICPUBLISHING AUSTRIA,PERF.,ROMA,,,1704,1706,0.07,18.000,0.01
2569,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SCHUBERT MUSICPUBLISHING AUSTRIA,PERF.,POLA,ODS£UCH ZA OP£,,1610,1612,1.16,18.000,0.21
2570,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SOCAN,PERF.,CANA,,4167,0417,0617,224.75,18.000,40.46
2571,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SOCAN,PERF.,CANA,REGIS AND KATHI,35,0417,0617,4.66,18.000,0.84
2572,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SOCAN,D.PERF,CANA,,31606,0417,0617,69.80,18.000,12.56
2573,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SOCAN,F.PERF.,CANA,MIDDLE SCHOOL T,1245,0417,0617,0.11,18.000,0.02
2574,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SOCAN,D.VID.P,CANA,MIDDLE SCHOOL T,7,0417,0617,0.18,18.000,0.03
2575,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SPOTIFY CANADA,STREAM.M,CANA,AUXN21601874,49601,0717,1217,0.54,18.000,0.10
2576,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SPOTIFY CANADA,STREAM.M,CANA,USAT21602194,10602,0717,1217,0.09,18.000,0.02
2577,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,STRICTLY CONFIDENTIAL BENELUX,MECH.,NETH,,2500,0716,1216,2.70,18.000,0.49
2578,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,STRICTLY CONFIDENTIAL BENELUX,PERF.,NETH,,,0116,1216,119.75,18.000,21.56
2579,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,STRICTLY CONFIDENTIAL BENELUX,D.PERF,NETH,,,0416,0616,0.52,18.000,0.09
2580,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,STRICTLY CONFIDENTIAL BENELUX,M.PERF.,NETH,,,0116,1216,24.15,18.000,4.35
2581,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,STRICTLY CONFIDENTIAL BENELUX,STREAM.M,NETH,,,0416,0616,0.48,18.000,0.09
2582,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,STRICTLY CONFIDENTIAL BENELUX,DOWNLOAD,NETH,,,0716,0916,0.19,18.000,0.03
2583,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,"UBISOFT MUSIC,INC.",VID GAME,CANA,,,0415,1217,2991.22,18.000,538.42
2584,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,WIXEN MUSIC PUBLISHING UK,MECH.,GRBR,EIR SPORT IPC 2,,0917,0917,4.66,18.000,0.84
2585,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,WIXEN MUSIC PUBLISHING UK,PERF.,BERM,,31,0716,0716,0.04,18.000,0.01
2586,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,WIXEN MUSIC PUBLISHING UK,PERF.,MALT,,3,1016,1016,0.07,18.000,0.01
2587,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,,2,0217,0217,1.18,18.000,0.21
2588,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,BBC RADIO 2 (SP,2,0716,0716,0.04,18.000,0.01
2589,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,WIXEN MUSIC PUBLISHING UK,D.SHEET,GRBR,82456,1,0717,0917,0.04,18.000,0.01
2590,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,WIXEN MUSIC PUBLISHING UK,D.PERF,GRBR,,1,0217,0217,0.03,18.000,0.01
2591,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,WIXEN MUSIC PUBLISHING UK,STREAM.M,GRBR,MX182226,334,0217,0217,8.10,18.000,1.46
2592,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,WIXEN MUSIC PUBLISHING UK,STREAM.M,GRBR,735509292822O,1,0817,0917,0.04,18.000,0.01
2593,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,WIXEN MUSIC PUBLISHING UK,D.VIDEOS,GRBR,,1,0317,0317,5.43,18.000,0.98
2594,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,WIXEN MUSIC PUBLISHING UK,BRD.MECH,GRBR,,310,0816,0816,1.01,18.000,0.18
2595,HANDCLAP,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,WIXEN MUSIC PUBLISHING UK,BRD.MECH,GRBR,UNKNOWN,5,0517,0517,0.13,18.000,0.02
2596,HOUSE ON FIRE,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,AMAZON MUSIC UNLIMITED,STREAM.M,USA,,711,1016,1217,0.62,11.248,0.07
2597,HOUSE ON FIRE,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,AMAZON CLOUD PLAYER,STREAM.M,USA,,536,0414,0917,0.05,11.248,0.01
2598,HOUSE ON FIRE,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,APPLE INC.,STREAM.M,USA,,17558,1017,1217,1.28,11.248,0.14
2599,HOUSE ON FIRE,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,ASCAP,PERF.,USA,,,0180,0380,0.09,11.248,0.01
2600,HOUSE ON FIRE,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,ASCAP,D.PERF,USA,,,0180,0380,0.30,11.248,0.03
2601,HOUSE ON FIRE,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,ATLANTIC RECORDS,MECH.,USA,0075678731853,413,1017,1217,2.44,11.248,0.27
2602,HOUSE ON FIRE,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,ATLANTIC RECORDS,DOWNLOAD,USA,USAT21300245,69,1017,1217,0.53,11.248,0.06
2603,HOUSE ON FIRE,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,ATLANTIC RECORDS,D.VIDEOS,USA,USATV1300983,2578,1017,1217,0.07,11.248,0.01
2604,HOUSE ON FIRE,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,PANDORA LIMITED,STREAM.M,USA,USAT21300245,617,0916,1217,0.23,11.248,0.03
2605,HOUSE ON FIRE,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,RHAPSODY INTERNATIONAL/REAL NETWORK,STREAM.M,USA,,413,0111,1217,0.08,11.248,0.01
2606,HOUSE ON FIRE,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,RHAPSODY INTERNATIONAL/REAL NETWORK,STREAM.M,USA,,531,0717,1017,0.10,11.248,0.01
2607,HOUSE ON FIRE,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SLACKER,STREAM.M,USA,USAT21300245,53,1108,0917,0.05,11.248,0.01
2608,HOUSE ON FIRE,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SOUNDCLOUD,STREAM.M,USA,USAT21300245,,0417,0617,0.11,11.248,0.01
2609,HOUSE ON FIRE,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,"SPOTIFY USA, INC.",STREAM.M,USA,,23624,0717,1017,0.98,11.248,0.11
2610,HOUSE ON FIRE,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,TOUCHTUNES MUSIC CORPORATION,OTHER,USA,,504,1017,1217,0.06,11.248,0.01
2611,HOUSE ON FIRE,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,YOUTUBE MUSIC,D.VIDEOS,USA,,13100,1017,1217,0.43,11.248,0.05
2612,HOUSE ON FIRE,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,APPLE COMPUTERINC.CANADA,STREAM.M,CANA,USAT21300259,1507,1015,1215,0.11,11.248,0.01
2613,HOUSE ON FIRE,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,APPLE COMPUTERINC.CANADA,STREAM.M,CANA,USAT21300259,1710,0116,0316,0.38,11.248,0.04
2614,HOUSE ON FIRE,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,APPLE COMPUTERINC.CANADA,DOWNLOAD,CANA,USAT21300259,5,1017,1217,0.09,11.248,0.01
2615,HOUSE ON FIRE,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,EDITION BJORLUND SWEDEN,PERF.,DENM,,,0417,0917,0.64,11.248,0.07
2616,HOUSE ON FIRE,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,EDITION BJORLUND SWEDEN,M.PERF.,DENM,,,0717,1217,0.40,11.248,0.04
2617,HOUSE ON FIRE,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,CAFE CONCERTOITALY,F.PERF.,ITAL,RECKLESS 01 GIO,,0716,1216,0.17,11.248,0.02
2618,HOUSE ON FIRE,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,"GOOGLE, INC. CANADA",STREAM.M,CANA,75678731853,1247,1017,1217,0.06,11.248,0.01
2619,HOUSE ON FIRE,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,IMPEL PAN EUROPEAN,D.PERF,GRBR,,,0617,0617,0.05,11.248,0.01
2620,HOUSE ON FIRE,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,IMPEL PAN EUROPEAN,STREAM.M,GRBR,APPLE MUSIC,372,0916,1216,0.11,11.248,0.01
2621,HOUSE ON FIRE,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,401,0117,0117,0.08,11.248,0.01
2622,HOUSE ON FIRE,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,NATIVE TONGUEMUSICPUBLISHING AUST,DOWNLOAD,ASTR,,1899,0717,0917,0.06,11.248,0.01
2623,HOUSE ON FIRE,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,"NICHION, INC JAPAN",MECH.,JAPA,2 534918,9,0717,1217,0.06,11.248,0.01
2624,HOUSE ON FIRE,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,"NICHION, INC JAPAN",D.PERF,JAPA,,,0717,1217,0.10,11.248,0.01
2625,HOUSE ON FIRE,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,"NICHION, INC JAPAN",DOWNLOAD,JAPA,,,0717,1217,0.12,11.248,0.01
2626,HOUSE ON FIRE,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,OMSA SRL ARGENTINA,MECH.,ARGE,,,0717,1217,0.12,11.248,0.01
2627,HOUSE ON FIRE,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,OMSA SRL ARGENTINA,PERF.,ARGE,,,0717,1217,0.05,11.248,0.01
2628,HOUSE ON FIRE,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,OMSA SRL ARGENTINA,STREAM.M,ARGE,,,0717,1217,0.05,11.248,0.01
2629,HOUSE ON FIRE,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,PFIVE ENTERTAINMENTMEXICO S.A.C.V.,STREAM.M,MEXI,APPLE,36,0717,0917,0.09,11.248,0.01
2630,HOUSE ON FIRE,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SCHUBERT MUSICPUBLISHING AUSTRIA,PERF.,ROMA,,,1707,1709,0.05,11.248,0.01
2631,HOUSE ON FIRE,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SOCAN,D.PERF,CANA,,105,0417,0617,0.22,11.248,0.02
2632,HOUSE ON FIRE,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SOCAN,D.PERF,CANA,,105,0417,0617,0.21,11.248,0.02
2633,HOUSE ON FIRE,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SPOTIFY CANADA,STREAM.M,CANA,75678731853,1443,1017,1217,0.06,11.248,0.01
2634,HOUSE ON FIRE,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,WARNER MUSIC CANADA,MECH.,CANA,75678731921,5,1017,1217,0.06,11.248,0.01
2635,KEEPIN OUR EYESOUT,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,ADREV,D.VIDEOS,USA,,,1017,1217,0.05,12.853,0.01
2636,KEEPIN OUR EYESOUT,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,AMAZON MUSIC UNLIMITED,STREAM.M,USA,,666,1016,1217,0.59,12.853,0.08
2637,KEEPIN OUR EYESOUT,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,AMAZON CLOUD PLAYER,STREAM.M,USA,,550,0414,0917,0.05,12.853,0.01
2638,KEEPIN OUR EYESOUT,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,APPLE INC.,STREAM.M,USA,,22924,1017,1217,1.67,12.853,0.21
2639,KEEPIN OUR EYESOUT,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,ASCAP,PERF.,USA,,,0180,0380,0.06,12.853,0.01
2640,KEEPIN OUR EYESOUT,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,ASCAP,D.PERF,USA,,,0180,0380,0.26,12.853,0.03
2641,KEEPIN OUR EYESOUT,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,ASCAP,D.PERF,USA,,,0180,0380,1.12,12.853,0.14
2642,KEEPIN OUR EYESOUT,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,ATLANTIC RECORDS,MECH.,USA,0075678731853,413,1017,1217,2.44,12.853,0.31
2643,KEEPIN OUR EYESOUT,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,ATLANTIC RECORDS,DOWNLOAD,USA,USAT21300243,68,1017,1217,0.53,12.853,0.07
2644,KEEPIN OUR EYESOUT,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,ATLANTIC RECORDS,D.VIDEOS,USA,USATV1300992,1940,1017,1217,0.06,12.853,0.01
2645,KEEPIN OUR EYESOUT,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,MIDWEST TAPE,STREAM.M,USA,USAT21300243,20,1113,1217,0.08,12.853,0.01
2646,KEEPIN OUR EYESOUT,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,PANDORA LIMITED,STREAM.M,USA,USAT21300243,2051,0916,1217,0.78,12.853,0.10
