"TYPE","ARTIST_NAME","TRACK_NAME","ALBUM_NAME","LABEL_NAME","LICENSEE_NAME","LICENSE_SERVICE_NAME","START_DATE","END_DATE","DISTRIBUTION_TYPE","YOUR_AMOUNT"
"","DA BRAT","GIVE IT 2 YOU","FUNKDAFIED","SO SO DEF","SIRIUS XM RADIO, INC","Cable Radio",01-DEC-13,31-DEC-13,"CURRENT",.85047970522156
"","DA BRAT","GIVE IT 2 YOU","FUNKDAFIED","SO SO DEF","SIRIUS XM RADIO, INC","Satellite Radio",01-DEC-13,31-DEC-13,"CURRENT",55.5642771319243
"","DA BRAT","GIVE IT 2 YOU","FUNKDAFIED","SO SO DEF","SIRIUS XM RADIO, INC - Subscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.18072366463847
"","DA BRAT","GIVE IT 2 YOU","FUNKDAFIED","SO SO DEF","SONGZA MEDIA, INC.","Webcasting",01-JUN-13,31-AUG-13,"CURRENT",.3010189738113481
"","DA BRAT","GIVE IT 2 YOU","FUNKDAFIED","SO SO DEF","SPOTIFY.COM","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.0461260362672092
"","DA BRAT","GIVE IT TO YOU","SINGLE","SONY SPECIAL PRODUCT","TOWNSQUARE MEDIA BROADCASTING","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.0858857683276673
"","DA BRAT","GOT IT POPPIN'","LIMELITE, LUV & NITECLUBZ","SO SO DEF","IHEART.COM - Nonsubscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.102025726529321
"","DA BRAT","GOT IT POPPIN'","LIMELITE, LUV & NITECLUBZ","SO SO DEF","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.21389515394365548
"","DA BRAT","GOT IT POPPIN'","LIMELITE, LUV & NITECLUBZ","SO SO DEF","PANDORA.COM - Subscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.08694174956072489
"","DA BRAT","GUSHY WUSHY","LIMELITE, LUV & NITECLUBS (EXPLICIT)","ARISTA","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.159695476926259
"","DA BRAT","GUSHY WUSHY","LIMELITE, LUV & NITECLUBS (EXPLICIT)","ARISTA","PANDORA.COM - Subscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.0310506248431158
"","DA BRAT","HIGH COME DOWN","UNRESTRICTED (EXPLICIT)","SONY","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.121949273289143
"","DA BRAT","HIGH COME DOWN","UNRESTRICTED (EXPLICIT)","SONY","PANDORA.COM - Subscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.0354864283921327
"","DA BRAT","INTRO","UNRESTRICTED (EXPLICIT)","SONY MUSIC","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.129692084291628
"","DA BRAT","INTRO","UNRESTRICTED (EXPLICIT)","SONY MUSIC","PANDORA.COM - Subscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.036373589101936
"","DA BRAT","INTRO","UNRESTRICTED (EXPLICIT)","SONY MUSIC","SONGZA MEDIA, INC.","Webcasting",01-JUN-13,31-AUG-13,"CURRENT",.0454053628099166
"","DA BRAT","JUST A LITTLE BIT MORE","ANUTHAFUNKDAFIEDTANTRUM","SONY MUSIC","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.231316478699247
"","DA BRAT","JUST A LITTLE BIT MORE","ANUTHAFUNKDAFIEDTANTRUM","SONY MUSIC","PANDORA.COM - Subscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.0461323569097721
"","DA BRAT","KEEPIN' IT LIVE","ANUTHA TANTRUM","SO SO DEF","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.0116142165037279
