,Song Name,C,Territory,Usage,A,B,Units,Period - Start,Period - End,Price,Share,Amount
159,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,WIXEN MUSIC PUBLISHING UK,DOWNLOAD,GRBR,UNIDENTIFIED,1,1214,1214,0.03,45.000,0.01
160,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,WIXEN MUSIC PUBLISHING UK,DOWNLOAD,GRBR,UNIDENTIFIED,1,1214,1214,0.03,45.000,0.01
161,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,WIXEN MUSIC PUBLISHING UK,DOWNLOAD,GRBR,UNIDENTIFIED,1,1215,1215,0.05,45.000,0.02
162,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,WIXEN MUSIC PUBLISHING UK,DOWNLOAD,GRBR,UNIDENTIFIED,1,1215,1215,0.05,45.000,0.02
163,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,WIXEN MUSIC PUBLISHING UK,DOWNLOAD,GRBR,UNIDENTIFIED,1,1216,1216,0.05,45.000,0.02
164,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,WIXEN MUSIC PUBLISHING UK,DOWNLOAD,GRBR,UNIDENTIFIED,1,1216,1216,0.05,45.000,0.02
165,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,WIXEN MUSIC PUBLISHING UK,DOWNLOAD,GRBR,UNIDENTIFIED,1,1217,1217,0.04,45.000,0.02
166,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,WIXEN MUSIC PUBLISHING UK,DOWNLOAD,GRBR,UNIDENTIFIED,1,1217,1217,0.04,45.000,0.02
167,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,WIXEN MUSIC PUBLISHING UK,D.VIDEOS,GRBR,,1,1217,1217,0.90,45.000,0.41
168,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,WIXEN MUSIC PUBLISHING UK,D.VIDEOS,GRBR,,1,1217,1217,0.90,45.000,0.41
169,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,WIXEN MUSIC PUBLISHING UK,D.VIDEOS,GRBR,2,19696,0318,0318,1.13,45.000,0.51
170,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,WIXEN MUSIC PUBLISHING UK,D.VIDEOS,GRBR,2,19696,0318,0318,1.13,45.000,0.51
171,CRY,RUZUMNA/KEUP/DOORNINK,ASCAP,PERF.,USA,,,0190,0390,0.05,90.000,0.05
172,CRY,RUZUMNA/KEUP/DOORNINK,ASCAP,D.PERF,USA,,,0190,0390,0.14,90.000,0.13
173,CRY,RUZUMNA/KEUP/DOORNINK,ASCAP,D.PERF,USA,,,0190,0390,0.18,90.000,0.16
174,CRY,RUZUMNA/KEUP/DOORNINK,PANDORA LIMITED,STREAM.M,USA,,335,0114,0219,0.12,90.000,0.11
175,CRY,RUZUMNA/KEUP/DOORNINK,YOUTUBE MUSIC,D.VIDEOS,USA,,142,1018,1218,0.02,90.000,0.02
176,CRY,RUZUMNA/KEUP/DOORNINK,YOUTUBE MUSIC,D.VIDEOS,USA,QMGR31624689,,1018,1218,0.02,90.000,0.02
177,CRY,RUZUMNA/KEUP/DOORNINK,CAFE CONCERTOITALY,PERF.,ITAL,,,0717,1217,0.02,90.000,0.02
178,CRY,RUZUMNA/KEUP/DOORNINK,CAFE CONCERTOITALY,DOWNLOAD,ITAL,,477,0717,1217,0.01,90.000,0.01
179,CRY,RUZUMNA/KEUP/DOORNINK,SOCAN,D.PERF,CANA,,2,0418,0618,0.01,90.000,0.01
180,DO IT 2NIGHT,FINNERTY/RUZUMNA,AMAZON MUSIC UNLIMITED,STREAM.M,USA,QMJYX1545803,353,1212,0219,0.51,90.000,0.46
181,DO IT 2NIGHT,FINNERTY/RUZUMNA,AMAZON PRIME MUSIC,STREAM.M,USA,QMJYX1545803,209,1212,0219,0.26,90.000,0.23
182,DO IT 2NIGHT,FINNERTY/RUZUMNA,ASCAP,D.PERF,USA,,,0190,0390,0.02,90.000,0.02
183,DO IT 2NIGHT,FINNERTY/RUZUMNA,ASCAP,D.PERF,USA,,,0190,0390,0.03,90.000,0.03
184,DO IT 2NIGHT,FINNERTY/RUZUMNA,ASCAP,D.PERF,USA,,,0190,0390,0.35,90.000,0.32
185,DO IT 2NIGHT,FINNERTY/RUZUMNA,IHEART COMMUNICATIONS,STREAM.M,USA,QMJYX1545803,10,0718,0918,0.01,90.000,0.01
186,DO IT 2NIGHT,FINNERTY/RUZUMNA,MEDIANET/MUSICNET SUBSCRIPTION SERV,DOWNLOAD,USA,QMJYX1545803,,0116,1216,0.01,90.000,0.01
187,DO IT 2NIGHT,FINNERTY/RUZUMNA,PANDORA LIMITED,STREAM.M,USA,QMJYX1545803,132,0114,0219,0.06,90.000,0.05
188,DO IT 2NIGHT,FINNERTY/RUZUMNA,SLACKER,STREAM.M,USA,QMJYX1545803,24,1107,0918,0.02,90.000,0.02
189,DO IT 2NIGHT,FINNERTY/RUZUMNA,"SPOTIFY USA, INC.",STREAM.M,USA,,7102,0112,0917,2.08,90.000,1.87
190,DO IT 2NIGHT,FINNERTY/RUZUMNA,"SPOTIFY USA, INC.",STREAM.M,USA,,692,0112,0917,0.36,90.000,0.32
191,DO IT 2NIGHT,FINNERTY/RUZUMNA,"SPOTIFY USA, INC.",STREAM.M,USA,,373,1017,0119,0.11,90.000,0.10
192,DO IT 2NIGHT,FINNERTY/RUZUMNA,"SPOTIFY USA, INC.",STREAM.M,USA,,306,1017,0219,0.08,90.000,0.07
193,DO IT 2NIGHT,FINNERTY/RUZUMNA,YOUTUBE MUSIC,D.VIDEOS,USA,,237,1018,1218,0.06,90.000,0.05
194,DO IT 2NIGHT,FINNERTY/RUZUMNA,YOUTUBE MUSIC,D.VIDEOS,USA,QMJYX1545803,14,1018,1218,0.02,90.000,0.02
195,DO IT 2NIGHT,FINNERTY/RUZUMNA,YOUTUBE MUSIC,D.VIDEOS,USA,QMJYX1545803,,1018,1218,0.02,90.000,0.02
196,DO IT 2NIGHT,FINNERTY/RUZUMNA,IMPEL PAN EUROPEAN,D.PERF,GRBR,,,0518,0518,0.04,90.000,0.04
197,DO IT 2NIGHT,FINNERTY/RUZUMNA,IMPEL PAN EUROPEAN,D.PERF,GRBR,APPLE MUSIC,121,1017,1217,0.06,90.000,0.05
198,DO IT 2NIGHT,FINNERTY/RUZUMNA,IMPEL PAN EUROPEAN,D.PERF,GRBR,APPLE MUSIC,86,1217,0318,0.04,90.000,0.04
199,DO IT 2NIGHT,FINNERTY/RUZUMNA,IMPEL PAN EUROPEAN,D.PERF,GRBR,SPOTIFY,66,0118,0118,0.01,90.000,0.01
200,DO IT 2NIGHT,FINNERTY/RUZUMNA,IMPEL PAN EUROPEAN,D.PERF,GRBR,SPOTIFY,65,0218,0218,0.01,90.000,0.01
201,DO IT 2NIGHT,FINNERTY/RUZUMNA,IMPEL PAN EUROPEAN,D.PERF,GRBR,SPOTIFY,82,0418,0418,0.01,90.000,0.01
202,DO IT 2NIGHT,FINNERTY/RUZUMNA,IMPEL PAN EUROPEAN,D.PERF,GRBR,SPOTIFY,72,0518,0518,0.01,90.000,0.01
203,DO IT 2NIGHT,FINNERTY/RUZUMNA,IMPEL PAN EUROPEAN,STREAM.M,GRBR,,,0518,0618,0.05,90.000,0.05
204,DO IT 2NIGHT,FINNERTY/RUZUMNA,IMPEL PAN EUROPEAN,STREAM.M,GRBR,APPLE MUSIC,121,1017,1217,0.10,90.000,0.09
205,DO IT 2NIGHT,FINNERTY/RUZUMNA,IMPEL PAN EUROPEAN,STREAM.M,GRBR,APPLE MUSIC,96,1217,0318,0.08,90.000,0.07
206,DO IT 2NIGHT,FINNERTY/RUZUMNA,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,66,0118,0118,0.03,90.000,0.03
207,DO IT 2NIGHT,FINNERTY/RUZUMNA,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,55,0318,0318,0.01,90.000,0.01
208,DO IT 2NIGHT,FINNERTY/RUZUMNA,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,82,0418,0418,0.03,90.000,0.03
209,DO IT 2NIGHT,FINNERTY/RUZUMNA,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,72,0518,0518,0.03,90.000,0.03
210,DO IT 2NIGHT,FINNERTY/RUZUMNA,IMPEL PAN EUROPEAN,DOWNLOAD,GRBR,ITUNES,1,0418,0518,0.01,90.000,0.01
211,DO IT 2NIGHT,FINNERTY/RUZUMNA,IMPEL PAN EUROPEAN,DOWNLOAD,GRBR,ITUNES,1,0518,0618,0.01,90.000,0.01
212,DO IT 2NIGHT,FINNERTY/RUZUMNA,"NICHION, INC JAPAN",DOWNLOAD,JAPA,,,0718,1218,0.03,90.000,0.03
213,DO IT 2NIGHT,FINNERTY/RUZUMNA,PEERMUSIC DE MEXICO,D.PERF,MEXI,,3,0718,1218,0.01,90.000,0.01
214,DO IT 2NIGHT,FINNERTY/RUZUMNA,PEERMUSIC DE MEXICO,STREAM.M,MEXI,,38,0718,1218,0.01,90.000,0.01
215,DO IT 2NIGHT,FINNERTY/RUZUMNA,PEERMUSIC DE MEXICO,DOWNLOAD,MEXI,,6,0718,1218,0.02,90.000,0.02
216,DO IT 2NIGHT,FINNERTY/RUZUMNA,SOCAN,D.PERF,CANA,,1,0418,0618,0.01,90.000,0.01
217,ELECTRIC CHAIR,RASTEGAR/RUZUMNA/DAUMONT/SHIMURA,ASCAP,D.PERF,USA,,,0190,0390,0.03,45.000,0.01
218,ELECTRIC CHAIR,RASTEGAR/RUZUMNA/DAUMONT/SHIMURA,ASCAP,D.PERF,USA,,,0190,0390,0.03,45.000,0.01
219,ELECTRIC CHAIR,RASTEGAR/RUZUMNA/DAUMONT/SHIMURA,"SPOTIFY USA, INC.",STREAM.M,USA,,302,1017,1218,0.03,45.000,0.01
220,ELECTRIC CHAIR,RASTEGAR/RUZUMNA/DAUMONT/SHIMURA,"SPOTIFY USA, INC.",STREAM.M,USA,,302,1017,1218,0.03,45.000,0.01
221,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,AMAZON MUSIC UNLIMITED,STREAM.M,USA,USAT21503397,36,1212,0219,0.10,22.500,0.02
222,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,AMAZON MUSIC UNLIMITED,STREAM.M,USA,USAT21503397,36,1212,0219,0.10,22.500,0.02
223,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,AMAZON MUSIC UNLIMITED,STREAM.M,USA,USAT21503397,36,1212,0219,0.10,22.500,0.02
224,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,AMAZON MUSIC UNLIMITED,STREAM.M,USA,USAT21503397,36,1212,0219,0.10,22.500,0.02
225,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,AMAZON PRIME MUSIC,STREAM.M,USA,USAT21503397,85,1212,0219,0.11,22.500,0.02
226,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,AMAZON PRIME MUSIC,STREAM.M,USA,USAT21503397,85,1212,0219,0.11,22.500,0.02
227,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,AMAZON PRIME MUSIC,STREAM.M,USA,USAT21503397,85,1212,0219,0.11,22.500,0.02
228,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,AMAZON PRIME MUSIC,STREAM.M,USA,USAT21503397,85,1212,0219,0.11,22.500,0.02
229,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,APPLE INC.,STREAM.M,USA,,2671,1018,1218,0.25,22.500,0.06
230,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,APPLE INC.,STREAM.M,USA,,2671,1018,1218,0.25,22.500,0.06
231,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,APPLE INC.,STREAM.M,USA,,2671,1018,1218,0.25,22.500,0.06
232,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,APPLE INC.,STREAM.M,USA,,2671,1018,1218,0.25,22.500,0.06
233,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,PERF.,BRAZ,,,1218,0219,39.79,30.000,11.94
234,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,PERF.,USA,,,1218,0219,0.02,30.000,0.01
235,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,PERF.,VIET,,,1218,0219,0.10,30.000,0.03
236,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,PERF.,VIET,,,1218,0219,0.10,30.000,0.03
237,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,PERF.,BRAZ,,,1218,0219,39.79,30.000,11.94
238,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,PERF.,USA,,,1218,0219,0.02,30.000,0.01
239,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,PERF.,VIET,,,1218,0219,0.10,30.000,0.03
240,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,PERF.,USA,,,0190,0390,0.05,30.000,0.02
241,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,PERF.,USA,,,0190,0390,0.06,30.000,0.02
242,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,PERF.,USA,,,0190,0390,0.06,30.000,0.02
243,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,D.PERF,USA,,,0190,0390,0.25,30.000,0.08
244,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,D.PERF,USA,,,0190,0390,0.25,30.000,0.08
245,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,D.PERF,USA,,,0190,0390,0.25,30.000,0.08
246,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ATLANTIC RECORDS,DOWNLOAD,USA,USAT21503397,6,1018,1218,0.06,22.500,0.01
247,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ATLANTIC RECORDS,DOWNLOAD,USA,USAT21503397,6,1018,1218,0.06,22.500,0.01
248,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ATLANTIC RECORDS,DOWNLOAD,USA,USAT21503397,6,1018,1218,0.06,22.500,0.01
249,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ATLANTIC RECORDS,DOWNLOAD,USA,USAT21503410,9,1018,1218,0.09,22.500,0.02
250,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ATLANTIC RECORDS,DOWNLOAD,USA,USAT21503410,9,1018,1218,0.09,22.500,0.02
251,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ATLANTIC RECORDS,DOWNLOAD,USA,USAT21503410,9,1018,1218,0.09,22.500,0.02
252,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,GOOGLE PLAY MUSIC ALL ACCESS,STREAM.M,USA,,,1218,1218,0.03,22.500,0.01
253,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,GOOGLE PLAY MUSIC ALL ACCESS,STREAM.M,USA,USAT21503397,418,1218,1218,0.17,22.500,0.04
254,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,GOOGLE PLAY MUSIC ALL ACCESS,STREAM.M,USA,USAT21503397,411,0119,0119,0.22,22.500,0.05
255,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,PANDORA LIMITED,STREAM.M,USA,USAT21503397,105,0114,0219,0.05,22.500,0.01
256,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,PANDORA LIMITED,STREAM.M,USA,USAT21503397,105,0114,0219,0.05,22.500,0.01
257,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,PANDORA LIMITED,STREAM.M,USA,USAT21503397,105,0114,0219,0.05,22.500,0.01
258,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,PANDORA LIMITED,STREAM.M,USA,USAT21503397,105,0114,0219,0.05,22.500,0.01
259,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,"SPOTIFY USA, INC.",STREAM.M,USA,,5414,1017,1218,0.29,22.500,0.07
260,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,"SPOTIFY USA, INC.",STREAM.M,USA,,5414,1017,1218,0.29,22.500,0.07
261,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,"SPOTIFY USA, INC.",STREAM.M,USA,,5414,1017,1218,0.29,22.500,0.07
262,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,"SPOTIFY USA, INC.",STREAM.M,USA,,5414,1017,1218,0.29,22.500,0.07
263,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,TOUCHTUNES MUSIC CORPORATION,OTHER,USA,,,1018,1218,0.03,22.500,0.01
264,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,EDITION BJORLUND SWEDEN,DOWNLOAD,SWED,,,0715,1215,0.08,22.500,0.02
265,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,D.PERF,GRBR,,,0518,0518,0.03,22.500,0.01
266,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,D.PERF,GRBR,,,0518,0518,0.03,22.500,0.01
267,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,D.PERF,GRBR,,,0518,0518,0.03,22.500,0.01
268,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,D.PERF,GRBR,,,0518,0518,0.03,22.500,0.01
269,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,D.PERF,GRBR,APPLE MUSIC,480,1017,1217,0.04,22.500,0.01
270,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,D.PERF,GRBR,APPLE MUSIC,480,1017,1217,0.04,22.500,0.01
271,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,D.PERF,GRBR,APPLE MUSIC,480,1017,1217,0.04,22.500,0.01
272,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,D.PERF,GRBR,APPLE MUSIC,480,1017,1217,0.04,22.500,0.01
273,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,D.PERF,GRBR,APPLE MUSIC,473,1217,0318,0.04,22.500,0.01
274,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,D.PERF,GRBR,APPLE MUSIC,473,1217,0318,0.04,22.500,0.01
275,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,D.PERF,GRBR,APPLE MUSIC,473,1217,0318,0.04,22.500,0.01
276,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,D.PERF,GRBR,APPLE MUSIC,473,1217,0318,0.04,22.500,0.01
277,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,STREAM.M,GRBR,,,0418,0518,0.03,22.500,0.01
278,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,STREAM.M,GRBR,,,0418,0518,0.03,22.500,0.01
279,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,STREAM.M,GRBR,,,0418,0518,0.03,22.500,0.01
280,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,STREAM.M,GRBR,,,0418,0518,0.03,22.500,0.01
281,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,STREAM.M,GRBR,APPLE MUSIC,542,1017,1217,0.09,22.500,0.02
282,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,STREAM.M,GRBR,APPLE MUSIC,542,1017,1217,0.09,22.500,0.02
283,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,STREAM.M,GRBR,APPLE MUSIC,542,1017,1217,0.09,22.500,0.02
284,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,STREAM.M,GRBR,APPLE MUSIC,542,1017,1217,0.09,22.500,0.02
285,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,STREAM.M,GRBR,APPLE MUSIC,646,1217,0318,0.09,22.500,0.02
286,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,STREAM.M,GRBR,APPLE MUSIC,646,1217,0318,0.09,22.500,0.02
287,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,STREAM.M,GRBR,APPLE MUSIC,646,1217,0318,0.09,22.500,0.02
288,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,STREAM.M,GRBR,APPLE MUSIC,646,1217,0318,0.09,22.500,0.02
289,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,741,0118,0118,0.04,22.500,0.01
290,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,741,0118,0118,0.04,22.500,0.01
291,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,741,0118,0118,0.04,22.500,0.01
292,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,741,0118,0118,0.04,22.500,0.01
293,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,567,0418,0418,0.04,22.500,0.01
294,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,567,0418,0418,0.04,22.500,0.01
295,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,567,0418,0418,0.04,22.500,0.01
296,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,567,0418,0418,0.04,22.500,0.01
297,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,732,0518,0518,0.04,22.500,0.01
298,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,732,0518,0518,0.04,22.500,0.01
299,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,732,0518,0518,0.04,22.500,0.01
300,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,732,0518,0518,0.04,22.500,0.01
301,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,MELODIE DER WELT GERMANY,MECH.,GERM,,,0111,1216,4.69,22.500,1.06
302,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,NATIVE TONGUEMUSICPUBLISHING AUST,PERF.,ASTR,,,0118,0318,0.04,22.500,0.01
303,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,NATIVE TONGUEMUSICPUBLISHING AUST,PERF.,ASTR,,,0118,0318,0.04,22.500,0.01
304,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,NATIVE TONGUEMUSICPUBLISHING AUST,PERF.,ASTR,,,0118,0318,0.04,22.500,0.01
305,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,NATIVE TONGUEMUSICPUBLISHING AUST,PERF.,ASTR,,,0118,0318,0.04,22.500,0.01
306,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,"NICHION, INC JAPAN",MECH.,JAPA,2564 608743,7,0718,1218,0.05,22.500,0.01
307,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,"NICHION, INC JAPAN",MECH.,JAPA,2564 608743,7,0718,1218,0.05,22.500,0.01
308,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,"NICHION, INC JAPAN",MECH.,JAPA,2564 608743,7,0718,1218,0.05,22.500,0.01
309,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,"NICHION, INC JAPAN",MECH.,JAPA,2564 608743,7,0718,1218,0.05,22.500,0.01
310,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,"NICHION, INC JAPAN",DOWNLOAD,JAPA,,,0718,1218,0.05,22.500,0.01
311,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,"NICHION, INC JAPAN",DOWNLOAD,JAPA,,,0718,1218,0.05,22.500,0.01
312,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,"NICHION, INC JAPAN",DOWNLOAD,JAPA,,,0718,1218,0.05,22.500,0.01
313,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,"NICHION, INC JAPAN",DOWNLOAD,JAPA,,,0718,1218,0.05,22.500,0.01
314,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,PEERMUSIC DE PORTUGAL,MECH.,PORT,0825646087433,1,0718,1218,0.03,22.500,0.01
