"TYPE","ARTIST_NAME","TRACK_NAME","ALBUM_NAME","LABEL_NAME","ISRC","LICENSEE_NAME","LICENSE_SERVICE_NAME","START_DATE","END_DATE","NUM_PERFORMANCES","NUM_SPINS","DISTRIBUTION_TYPE","YOUR_AMOUNT"
"COLLABORATIONS","Cherish ♦ Da Brat","In Love Wit Chu","In Love Wit Chu","Arista","USAR10300127","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-OCT-15,31-OCT-15,5190,,"CURRENT",1.4731209689207702
"COLLABORATIONS","Cherish ♦ Da Brat","In Love Wit Chu","In Love Wit Chu","Arista","USAR10300127","PANDORA.COM - Subscription Webcast","Webcasting",01-OCT-15,31-OCT-15,678,,"CURRENT",.3436573831407098
"COLLABORATIONS","DA BRAT/NOTORIOUS B.I.G.","DA B SIDE DA BRAT","THE ULTIMATE R&B COLLECTION","WARNER MUSIC GROUP","","SIRIUS XM RADIO, INC - Subscription Webcast","Webcasting",01-OCT-15,31-OCT-15,,,"CURRENT",.242350750778987
"COLLABORATIONS","DA BRAT/TYRESE","WHAT'CHU LIKE","SINGLE","SO SO DEF","","SIRIUS XM ON DEMAND SERVICE","Webcasting",01-OCT-15,31-OCT-15,,,"CURRENT",.030558518954574
"COLLABORATIONS","DA BRAT/TYRESE","WHAT'CHU LIKE","SINGLE","SO SO DEF","","SIRIUS XM RADIO, INC","Cable Radio",01-OCT-15,31-OCT-15,,,"CURRENT",.798381251070706
"COLLABORATIONS","DA BRAT/TYRESE","WHAT'CHU LIKE","SINGLE","SO SO DEF","","SIRIUS XM RADIO, INC","Satellite Radio",01-OCT-15,31-OCT-15,,13,"CURRENT",69.4522170549514
"COLLABORATIONS","DA BRAT/TYRESE","WHAT'CHU LIKE","SINGLE","SO SO DEF","","SIRIUS XM RADIO, INC - Subscription Webcast","Webcasting",01-OCT-15,31-OCT-15,,,"CURRENT",1.88321190906162
"COLLABORATIONS","DRU HILL/DA BRAT","IN MY BED (SO SO DEF MIX)","DEFINITION OF A REMIX","SO SO DEF","","MUSIC CHOICE","Preexisting Services",01-SEP-15,31-OCT-15,,,"CURRENT",7.1290260754227
"COLLABORATIONS","DRU HILL/DA BRAT/JD","IN MY BED","SO SO DEF: DEFINITION OF A REMIX","SONY MUSIC","","ALPHA MEDIA - BAKERSFIELD","Webcasting",01-JUN-15,30-SEP-15,,,"CURRENT",.02838118328016936
"COLLABORATIONS","DRU HILL/DA BRAT/JD","IN MY BED","SO SO DEF: DEFINITION OF A REMIX","SONY MUSIC","","CARTER BROADCAST GROUP, INC.","Webcasting",01-OCT-15,31-OCT-15,,,"CURRENT",.0352723695769488
"COLLABORATIONS","DRU HILL/DA BRAT/JD","IN MY BED (REMIX)","SO SO DEF: DEFINITION OF A REMIX","SONY","","SIRIUS XM ON DEMAND SERVICE","Webcasting",01-OCT-15,31-OCT-15,,,"CURRENT",.0423876188272598
"COLLABORATIONS","Da Brat & Bow Wow ♦ Dem Franchize Boyz feat. Jermaine Dupri","I Think They Like Me","On Top Of Our Game","Virgin Records America","USVI20500231","SIRIUS XM ON DEMAND SERVICE","Webcasting",01-OCT-15,31-OCT-15,,,"CURRENT",.0362266313413096
